q_sf_des,cycle_design_power,solar_multiple,h_tower,dni_design_point,receiver_height,receiver_tube_diam,riser_inner_diam,downcomer_inner_diam,hours_tes,dT_approach_charge_hx,dT_approach_ht_disch_hx,dT_approach_lt_disch_hx,Annual energy,Capacity factor,LCOE (real),PPA price (year 1),Annual gross cycle,Annual rec to particle,TOU 1 frac,TOU1 cap fac,TOU 2 frac,TOU2 cap fac,TOU 3 frac,TOU3 cap fac,TOU 4 frac,TOU4 cap fac,Cap fac weighted,Cap fac weighted MIN0,Site improvement,A_sf,N_hel_pre,q_sf_des_pre,total_q_rec_inc,Heliostats,Tower,Receiver,Storage,Power block,Contingency,Recirculator cost,Cycle efficiency,Design CR deltaP,Direct costs subtotal,Indirect costs subtotal,Net capital cost,NPV costs,OM lifetime total,Analysis period,Cost per capacity,Tower height,Charge HX duty,Discharge HX (hot) duty,Discharge HX (cold) duty,Charge HX UA,Discharge HX (hot) UA,Discharge HX (cold) UA,Charge HX effectiveness,Discharge HX (hot) effectiveness,Discharge HX (cold) effectiveness,Charge HX cost,Discharge (hot) HX cost,Discharge (cold) HX cost,Riser cost,Downcomer cost
727.0434199,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,557189282.4,85.10256483,5.530331407,6.651083086,614461203.1,1371479644,0.05890411,105.1881695,0.068721461,100.5547849,0.207534247,101.7469178,0.663926941,90.85312591,0.906384441,0.906384441,15416804.45,1541680.445,21192.73742,727.0434199,1711048.353,115626033.4,11217690.59,6585086.736,86382198.69,49827000,23135496.87,0,0.437795575,2.387817165,353642595.1,33107743.6,421153139.8,507891608.6,153049120.1,30,5174.575213,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,35428054.42,10559099.12,5424424.096,3374895.81,3442902.078
720.3192842,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,584846379.6,89.32678446,4.861498297,5.846750365,634498479.7,1326467307,0.05890411,106.5120744,0.068721461,101.9693722,0.207534247,103.10476,0.663926941,93.91319177,0.937917828,0.937917828,15286808.7,1528680.87,21014.03916,720.3192842,1631074.94,114651065.2,8175682.926,7055153.373,71340213.86,49827000,20845686.78,0,0.459564539,2.26278588,318641212.2,29957619.15,379987427.3,468628902.2,157509529,30,4664.122281,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,28432108.45,8474003.332,4353267.96,4506437.994,4597245.546
706.9054338,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,546277355.4,83.43592657,5.178845793,6.228394085,617589294.3,1388431043,0.05890411,105.8038323,0.068721461,100.5871236,0.207534247,101.9447963,0.663926941,91.46620838,0.911867625,0.911867625,15022921.44,1502292.144,20651.28725,706.9054338,1678007.328,112671910.8,11109283.61,3869274.313,70614255.99,49827000,20943442.86,0,0.427787088,2.451763866,320135483.7,30092103.58,381604554.6,466297732.7,150088086.8,30,4685.914428,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,37524253.71,11183857.56,5745375.223,4895575.706,4994224.627
703.6303697,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,579403013.5,88.49538941,4.605563047,5.538947029,630302432.6,1238377036,0.05890411,85.01104261,0.068721461,101.2728033,0.207534247,101.6066717,0.663926941,95.74717559,0.932899758,0.932899758,14957590.57,1495759.057,20561.48034,703.6303697,1491217.381,112181929.3,13068941.96,5887540.367,37832956.56,49827000,19550069.32,0,0.487596814,2.126287166,298836773.8,28175219.69,356464442.4,439825705,148146391.5,30,4375.298446,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,8027585.348,2392569.13,1229111.452,3027274.977,3088276.466
724.0251347,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,558381124.3,85.28460136,4.962454459,5.968193491,622838141.8,1329404551,0.05890411,99.55036852,0.068721461,101.0763536,0.207534247,102.1328218,0.663926941,92.49349072,0.920074963,0.920074963,15358645.28,1535864.528,21112.7891,724.0251347,1642625.038,115189839.6,11191899.73,4731357.15,52158561.26,49827000,20019791.12,0,0.458812557,2.266878436,306016807.1,28821422.68,365218312,456714067.8,163172085.3,30,4480.010566,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,16171445.16,4819793.102,2476025.801,3021666.012,3082554.478
708.1640323,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,577792461.5,88.24940099,5.313689775,6.390542665,627482376,1296078983,0.05890411,96.18570776,0.068721461,101.8743528,0.207534247,101.9916883,0.663926941,93.98808497,0.927014481,0.927014481,15047934.87,1504793.487,20685.67191,708.1640323,1581644.873,112859511.6,12115924.41,5701945.925,92445945.69,49827000,22996168.25,0,0.46587764,2.229912413,351512857.5,32916067.22,418667150.6,506040403.1,154290986.8,30,5143.51556,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,46023575.35,13717024.59,7046714.679,4806797.515,4903657.5
715.8491761,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,547943309.9,83.6903769,5.060402413,6.085996877,610261612,1410721630,0.05890411,104.8385212,0.068721461,100.4709402,0.207534247,101.1738111,0.663926941,89.82466677,0.90126093,0.90126093,15199536.45,1519953.645,20894.07062,715.8491761,1707458.114,113996523.4,13879302.91,6875091.35,60399823.07,49827000,19986459.13,0,0.429199201,2.442325821,305507303.8,28775567.39,364649895.5,457022739.2,164825285.1,30,4472.580076,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,8411870.63,2507102.837,1287949.748,1645884.554,1679050.16
700.2136228,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,573690783.4,87.62292927,4.509568204,5.423492231,631642341.5,1217507541,0.05890411,85.31706389,0.068721461,100.8728026,0.207534247,101.9704861,0.663926941,95.96983289,0.936675441,0.936675441,14889063.15,1488906.315,20467.27928,700.2136228,1437633.682,111667973.6,12938009.54,4504505.544,49400788.81,49827000,19010339.04,0,0.512755034,2.02243523,290586611,27432705.04,346615683,426412530.7,141693881.5,30,4254.979778,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,30577485.46,9113418.871,4681748.735,372947.9887,380463.1246
702.5653833,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,581007797.8,88.74049688,4.755386828,5.719237724,622026394.8,1246623489,0.05890411,83.27722612,0.068721461,99.68987922,0.207534247,101.2753377,0.663926941,94.48241578,0.920634772,0.920634772,14936271.26,1493627.126,20532.1738,702.5653833,1495445.726,112022034.5,8382417.455,9045701.907,46714912,49827000,19067730.13,0,0.492242521,2.105953305,291463874.9,27511658.78,348627637.6,455391518.4,192097033.9,30,4267.773612,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,28678429.24,8547417.627,4390982.378,4294551.353,4381089.256
710.2626411,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,549294345.4,83.89672795,5.348935765,6.433108667,621167717.3,1260867622,0.05890411,93.7325319,0.068721461,101.6337278,0.207534247,101.2799425,0.663926941,92.7147243,0.917841747,0.917841747,15089527.15,1508952.715,20742.84664,710.2626411,1593968.228,113171453.7,11474330.95,6503566.026,55622578.21,49827000,20088669.29,0,0.457116193,2.276018344,307069659.1,28916179.36,367380137.7,484272309.4,210633809.6,30,4495.365143,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,19014907.28,5667268.327,2911391.07,2420708.061,2469486.846
728.270184,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,585866780.9,89.48263593,5.037952551,6.05901005,624512295.1,1301955264,0.05890411,103.1754659,0.068721461,100.9759229,0.207534247,101.9620442,0.663926941,92.46193637,0.921923098,0.921923098,15440352.42,1544035.242,21225.10756,728.270184,1675714.435,115802643.1,12700925.23,4989004.545,75185634.06,49827000,21130479.87,0,0.443096542,2.35560269,322994478.1,30349413.07,385561620,486485693.1,180364624.8,30,4727.60941,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,24007815.21,7155371.766,3675860.09,4926056.298,5025319.422
747.4873629,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,563262137,86.03010511,5.043031226,6.065206916,623217574.5,1328008621,0.05890411,105.8561801,0.068721461,101.0661203,0.207534247,102.0951107,0.663926941,91.87518283,0.92019876,0.92019876,15802169,1580216.9,21722.47741,747.4873629,1716011.48,118516267.5,9935822.921,5618886.331,50124209.28,49827000,19347773.93,0,0.446867374,2.33343418,295744544.3,27896919.03,353942087.1,468186990.5,205975515.9,30,4330.20201,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,16094186.61,4796766.698,2464196.668,2806094.163,2862638.72
706.9286435,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,561282365.3,85.72772376,4.625671728,5.563142151,631925674,1263385007,0.05890411,90.0807179,0.068721461,101.811216,0.207534247,102.1090962,0.663926941,95.37028892,0.935718549,0.935718549,15023383.17,1502338.317,20651.92198,706.9286435,1521992.86,112675373.8,14322048.55,6089623.563,41703778.3,49827000,18896397.21,0,0.481810389,2.15249671,288844928.8,27275953.64,344688819.5,427930589.8,148180438.1,30,4229.579444,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,15428221.65,4598280.214,2362230.122,4371529.314,4459618.371
696.9845192,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,551340870.8,84.20930495,5.022837535,6.040686459,605399612.7,1421271781,0.05890411,103.3598944,0.068721461,100.5343128,0.207534247,100.97442,0.663926941,88.94103767,0.893631791,0.893631791,14823954.48,1482395.448,20377.77779,696.9845192,1675345.168,111179658.6,11032076.58,1995154.386,67501622.97,49827000,21395581.12,0,0.42746925,2.453724738,327046739.9,30714116.64,389116504,456442888.3,117435752.1,30,4786.706759,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,24179765.8,7206620.513,3702187.614,6042966.231,6164735.791
706.1252819,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,549752863.5,83.96675993,4.699713347,5.652209735,595730059.5,1438767654,0.05890411,102.6565133,0.068721461,100.1043336,0.207534247,100.0234264,0.663926941,89.11752383,0.879201164,0.879201164,15007390.67,1500739.067,20629.93793,706.1252819,1727957.274,112555430.1,8617098.132,6343348.539,37445188.43,49827000,18585809.55,0,0.411870345,2.563422717,284097374.5,26848673.75,339218735.3,425849356.8,154639606.3,30,4160.342094,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,13172253.84,3925903.811,2016816.681,3462367.807,3532136.69
731.6857415,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,561942612.7,85.82856695,4.837633084,5.818137879,626999394.8,1320594880,0.05890411,103.2892243,0.068721461,101.5996074,0.207534247,102.4885744,0.663926941,92.90635333,0.926821912,0.926821912,15505636.43,1550563.643,21314.85001,731.6857415,1656755.526,116292273.2,11602996.09,4477556.178,40068021.2,49827000,18939710.15,0,0.458989905,2.265892287,289506998,27335539.86,346146491.6,448066028.8,183089004.9,30,4239.234924,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,16431414.99,4897275.404,2515830.036,5578489.105,5690899.159
720.2063205,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,574910002.1,87.80914721,5.280876406,6.351212539,627877263.6,1348035575,0.05890411,106.1990145,0.068721461,101.3167335,0.207534247,102.9609863,0.663926941,92.73579863,0.927487787,0.927487787,15284611.57,1528461.157,21011.01889,720.2063205,1660186.427,114634586.8,12784890.7,7004822.947,69158264.05,49827000,21233944.42,0,0.447217473,2.331408866,324576007.6,30491750.73,387846980.5,500406559.3,202081146.3,30,4750.67411,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,19318452.36,5757737.947,2957867.155,2543591.911,2594846.884
747.756631,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,614161849.2,93.80429638,4.35213753,5.234047228,628940036.4,1303635695,0.05890411,102.4477361,0.068721461,101.4977703,0.207534247,102.4390639,0.663926941,93.32763895,0.928709007,0.928709007,15807141.15,1580714.115,21729.31236,747.756631,1674424.269,118553558.6,10387251.96,5475734.824,55314612.68,49827000,20959520.4,0,0.463744785,2.240870239,320381240.5,30114221.69,380982693.7,440557472.6,103112762.5,30,4689.498493,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,23734946.22,7074044.956,3634080.853,4688914.211,4783398.773
721.1418556,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,553632007.6,84.5592428,5.313894981,6.39086907,617830375,1349000431,0.05890411,104.2055081,0.068721461,100.6104378,0.207534247,101.9744111,0.663926941,90.79351257,0.910435719,0.910435719,15302794.47,1530279.447,21036.01396,721.1418556,1681493.966,114770958.6,14032854.66,6088921.59,59252628.46,49827000,21165009.34,0,0.442397405,2.359748121,323522285.6,30396915.75,386106097.9,484898994.5,176365928.4,30,4735.306847,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,24514254.07,7306312.548,3753401.441,3864882.829,3942762.642
732.7646042,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,575256703.4,87.8621008,5.366906622,6.454532596,631743445.5,1305146498,0.05890411,103.7055279,0.068721461,101.898004,0.207534247,102.6799808,0.663926941,93.62605922,0.933643248,0.933643248,15526171.75,1552617.175,21343.07881,732.7646042,1636753.282,116446288.1,12715044.36,2878386.092,78517734.7,49827000,23256809.19,0,0.466650672,2.226006252,355496940.5,33274634.69,423295328.1,508865319.2,150816393.4,30,5201.618603,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,31010299.12,9242416.141,4748017.257,2743799.841,2799089.129
708.0194185,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,548384481.1,83.75775939,5.235096229,6.295791775,600957210.1,1435323308,0.05890411,103.2368623,0.068721461,100.3421255,0.207534247,100.5339758,0.663926941,89.50970303,0.886192745,0.886192745,15045063.45,1504506.345,20681.72472,708.0194185,1712480.243,112837975.9,11392279.14,5923110.518,97005855.1,49827000,23978075.55,0,0.422509292,2.487256736,366522012,34266891.12,434579646.6,473180622.3,62704739.24,30,5362.405966,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,40582686.26,12095403.31,6213654.824,4607330.465,4700171.063
707.4813211,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,599159111.1,91.51284619,4.424821832,5.321487857,632734790.5,1327988570,0.05890411,104.8716473,0.068721461,101.3673501,0.207534247,103.125347,0.663926941,94.34154332,0.936146112,0.936146112,15034373.08,1503437.308,20667.02922,707.4813211,1584070.89,112757798.1,10213584.76,6702894.016,56745840.72,49827000,20461787.83,0,0.476264156,2.178469165,312773042.5,29429483.87,372207896.8,436973481.8,113015130.8,30,4578.542108,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,14727050.75,4389300.828,2254873.159,5703733.334,5818667.138
725.940739,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,538867568.2,82.30418927,5.220410772,6.278280987,606179986.7,1397989961,0.05890411,104.2228043,0.068721461,100.6193123,0.207534247,100.8552573,0.663926941,89.78438541,0.895072798,0.895072798,15395593.55,1539559.355,21163.57992,725.940739,1741682.884,115466951.6,11184898.08,5530916.548,70901436.18,49827000,21902622.58,0,0.422452882,2.487699935,334797230.9,31411660.83,398180430.2,463664503.9,113791081.6,30,4899.738317,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,32816783.26,9780826.886,5024609.814,4820715.77,4917856.217
727.3729588,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,565304712.4,86.34207881,4.933421189,5.933230918,620099740.7,1362505891,0.05890411,105.4838242,0.068721461,100.886518,0.207534247,101.8583799,0.663926941,91.58073232,0.915808011,0.915808011,15423135.17,1542313.517,21201.43993,727.3729588,1704382.519,115673513.8,12282805.17,7347529.681,39904551.59,49827000,20652008.99,0,0.438524808,2.383141962,315680708.8,29691173.84,376308192.3,459671868.9,147716844.5,30,4620.946912,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,19938019.97,5942396.004,3052729.757,3753931.145,3829575.212
691.9269302,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,556468573.8,84.99248706,5.39760731,6.491481161,619016768.9,1389775774,0.05890411,105.7306625,0.068721461,101.0151523,0.207534247,101.9578565,0.663926941,90.93320474,0.914322865,0.914322865,14721310.97,1472131.097,20236.6791,691.9269302,1635740.946,110409832.3,10616204.86,3027241.073,80578253.34,49827000,22336377.65,0,0.436596269,2.395048396,341427487,32008383.87,406817279.6,495061386.9,156179297.4,30,4996.432602,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,29303276.4,8733649.223,4486653.338,3447215.934,3516679.497
717.2279014,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,545907532.6,83.37944152,4.987120402,5.997651877,626970900.4,1364900249,0.05890411,106.6891362,0.068721461,101.5540877,0.207534247,102.7561663,0.663926941,92.8613591,0.927686553,0.927686553,15226525.88,1522652.588,20931.17156,717.2279014,1652846.614,114198944.1,10125757.86,5466144.735,75626344.41,49827000,21887543.87,0,0.452768221,2.299788621,334566742,31390916.83,397395532,448730992.8,87340475.49,30,4896.376915,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,22729010.6,6774232.447,3480061.066,4192991.443,4277482.85
739.5980824,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,548211778.3,83.73138156,5.103108475,6.137357845,589454057.2,1448000877,0.05890411,101.9267972,0.068721461,99.32968984,0.207534247,99.06636816,0.663926941,88.28922304,0.868328398,0.868328398,15655269.36,1565526.936,21520.54238,739.5980824,1806093.369,117414520.2,10934399.94,5764020.735,57364363.13,49827000,20169505.35,0,0.401602103,2.642919144,308305296.1,29027386.69,367973717.1,461105484.8,166172296.9,30,4513.385417,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,21251982.85,6334014.018,3253911.9,3558415.765,3630120.075
733.2549046,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,582255951.8,88.93113426,5.032947892,6.052999423,632909989.5,1164784510,0.05890411,83.65627432,0.068721461,101.5282414,0.207534247,102.174037,0.663926941,97.2818331,0.937894936,0.937894936,15535490.53,1553549.053,21355.88885,733.2549046,1456997.67,116516179,11622854.15,4672517.546,53295526.8,49827000,20883265.94,0,0.521224055,1.990939848,319215636.5,30009317.33,381143881.4,483007079.7,182218077.9,30,4672.499567,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,27214754.36,8111178.935,4166877.684,5355876.038,5463800.3
692.1681934,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,544984435.7,83.23845188,5.170915608,6.218795814,610153991.3,1393051855,0.05890411,105.0138262,0.068721461,100.1942192,0.207534247,101.4893643,0.663926941,90.80512435,0.900087118,0.900087118,14726225.77,1472622.577,20243.43522,692.1681934,1664824.802,110446693.3,11618208.25,4229626.614,80797943.79,49827000,21515134.46,0,0.420273284,2.502891745,328874198.2,30878587.88,391475499.8,464481772,128009503.6,30,4813.358033,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,35206427.89,10493044.78,5390490.642,2233994.428,2279010.817
