a_sf1,a_sf2,a_sf3,beam,defocus,e_ch_tes,eta,eta_field_tot,eta_field1,eta_field2,eta_field3,eta_therm,eta_rec_therm1,eta_rec_therm2,eta_rec_therm3,htf_pump_power,m_dot_rec,m_dot_rec1,m_dot_rec2,m_dot_rec3,m_dot_pc,m_dot_tes_dc,m_dot_tes_ch,p_cooling_tower_tot,p_cycle,p_out_net,p_tower_pump,pparasi,q_ch_tes,q_dc_tes,q_dot_hx1,q_dot_hx2,q_dot_hx3,q_dot_rec_inc,q_dot_rec_inc1,q_dot_rec_inc2,q_dot_rec_inc3,q_pb,q_thermal,q_startup,tank_losses,t_hx_tes_out1,t_hx_tes_out2,t_hx_tes_out3,t_pc_in,t_pc_out,t_rec_in1,t_rec_in2,t_rec_in3,t_rec_out1,t_rec_out2,t_rec_out3,t_tes_cold,t_tes_hot,tdry
m2,m2,m2,W/m2,-,MWh,-,-,-,-,-,-,-,-,-,MW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0,0,0,0,1,1022.006458,0.485689,0,0,0,0,0,0,0,0,1.961066,0,0,0,0,0.298529,0.298529,0,0.036246,96.088472,94.091163,0,0,0,199.353420,0,0,0,0,0,0,0,197.839462,0,0,3.143503,557.091319,557.091319,557.091319,688.391875,540.938403,0,0,0,0,0,0,556.984340,704.198472,0
0,0,0,0,1,839.674236,0.486340,0,0,0,0,0,0,0,0,1.959773,0,0,0,0,0.298333,0.298333,0,0.036235,96.088542,94.092535,0,0,0,199.141007,0,0,0,0,0,0,0,197.574844,0,0,3.142738,556.984340,556.984340,556.984340,688.197986,540.806354,0,0,0,0,0,0,556.882257,703.979583,0
0,0,0,0,1,656.592500,0.487114,0,0,0,0,0,0,0,0,1.958242,0,0,0,0,0.298101,0.298101,0,0.036223,96.088628,94.094158,0,0,0,198.889410,0,0,0,0,0,0,0,197.261198,0,0,3.141889,556.882257,556.882257,556.882257,687.968264,540.649931,0,0,0,0,0,0,556.782292,703.716181,0
0,0,0,80,1,472.550000,0.488092,0,0,0,0,0,0,0,0,1.956869,0,0,0,0,0.297893,0.297893,0,0.055393,96.140842,94.128585,0,0,0,198.681684,0,0,0,0,0,0,0,196.972917,0,0,3.125952,556.782292,556.782292,556.782292,687.682014,540.418403,0,0,0,0,0,0,556.679757,703.387083,3
414154.275556,368866.346667,783228.871111,352,1,346.611068,0.485693,0.349500,0.439234,0.479799,0.240686,0.262312,0.265297,0.257430,0.264209,1.912463,89.118706,82.160135,81.533473,89.118777,0.298572,0.298572,0.082043,0.113389,96.100551,91.926697,0.659673,1.488328,57.928468,198.139531,16.141006,16.020393,17.478875,83.770009,27.838016,27.083713,28.848276,197.874436,50.556793,62.275877,3.100234,624.346042,624.356597,624.233090,688.249618,540.787830,580.799514,584.303333,584.292760,651.995208,651.995208,651.995208,556.614010,703.294896,8
395156.017778,388476.231111,792442.453333,833,1,577.409410,0.464985,0.471195,0.617490,0.622352,0.324143,0.784082,0.786380,0.779072,0.786796,1.525229,885.386667,799.231849,824.503020,885.387375,0.306236,0.306236,0.814265,0.192617,96.103498,86.646936,6.547142,1.191575,555.517917,197.735087,151.854288,156.527222,167.767344,618.617600,203.255947,201.393547,213.968124,206.680816,485.085486,0,3.087569,707.191111,707.067500,706.782431,691.402083,542.390139,571.661528,579.414097,579.537708,730,730,730,556.862222,704.581111,11
430157.475556,432601.137778,719116.942222,911,1,927.145694,0.457870,0.521258,0.630748,0.627011,0.392145,0.810583,0.812270,0.806736,0.812743,1.454502,1107.000731,1007.216371,1055.575679,1107.001616,0.314016,0.314016,1.028685,0.338063,98.806181,87.546493,8.271201,1.195920,696.330694,203.157830,189.908038,198.769583,208.178646,751.178453,247.173476,247.104871,256.900124,215.795139,608.913958,0,3.079579,706.294028,706.101458,705.904792,691.818056,540.517465,572.185174,580.568194,580.760764,730,730,730,557.145764,704.842431,13
445085.973333,471475.306667,664971.093333,940,1,1311.575972,0.454740,0.544096,0.634819,0.606171,0.439361,0.821999,0.822686,0.819848,0.823463,1.535916,1204.412681,1103.237939,1171.054053,1204.413645,0.334559,0.334559,1.128958,0.697438,103.654071,91.147569,9.077446,1.195700,761.007708,214.430503,207.154427,219.521753,225.596649,808.875733,265.596000,268.646898,274.632836,227.941632,664.901528,0,3.070536,705.958125,705.710139,705.592639,691.726389,542.110278,573.207917,581.187604,581.435625,730,730,730,557.618750,704.876528,15
451862.186667,517200.035556,612484.764444,953,1,1713.173194,0.452567,0.555718,0.636909,0.568936,0.484658,0.827180,0.826421,0.826864,0.828256,1.598143,1253.202805,1163.626886,1238.026551,1253.203808,0.348112,0.348112,1.186163,0.792812,103.298090,90.174080,9.537409,1.195645,796.336250,217.190816,217.577934,231.084792,233.836771,837.586204,274.268516,280.423591,282.894116,228.249514,692.842083,0,3.066684,705.802708,705.543750,705.492500,691.670764,547.863924,575.821563,581.816042,582.075035,730,730,730,558.646528,704.866667,16
453987.982222,564485.333333,563041.244444,948,1,2114.861389,0.452410,0.558735,0.637356,0.526639,0.527519,0.826725,0.826171,0.827175,0.826831,1.597889,1252.992474,1167.028292,1252.163846,1252.993476,0.348054,0.348054,1.191871,0.900473,103.300295,90.023038,9.583300,1.195590,795.420486,216.641771,216.909132,232.270174,232.419688,837.697280,274.305493,281.821351,281.570436,228.333420,692.549792,0,3.064224,705.934097,705.641250,705.638542,691.781111,547.906632,576.301736,582.712431,583.005208,730,730,730,559.894757,704.894236,17
450726.613333,614098.133333,516729.244444,947,1,2511.088333,0.452603,0.554105,0.638057,0.481615,0.567025,0.824561,0.824737,0.825405,0.823541,1.594844,1250.592237,1159.752592,1250.593238,1238.731658,0.347387,0.347387,1.184471,1.043422,103.483976,90.126259,9.523805,1.195645,785.065139,216.028420,214.040955,230.315208,228.192483,829.900658,272.347182,280.083893,277.469600,228.641701,684.305347,0,3.062382,706.134028,705.822917,705.862431,691.943125,547.593299,576.712431,583.760694,584.071806,730,730,730,561.473299,704.954792,18
443269.440000,665479.680000,472776.035556,902,1,2872.517500,0.455574,0.541814,0.637073,0.435732,0.601821,0.812637,0.815440,0.812938,0.809535,1.476649,1157.897956,1056.156183,1157.898882,1134.275041,0.321639,0.321639,1.086967,0.950304,102.052882,89.690408,8.739820,1.195700,715.825764,207.256424,193.635503,211.746267,207.545920,772.916480,254.720178,261.553369,256.642933,224.009358,628.096944,0,3.066413,706.732153,706.360764,706.444444,692.336389,539.241319,574.320278,584.741111,585.112500,730,730,730,561.553576,705.082083,18
426063.253333,723136.284444,433316.444444,267,1,2811.600556,0.475564,0.518379,0.635989,0.385104,0.625151,0.623090,0.631921,0.621519,0.615830,1.849124,242.593679,223.600653,242.593873,234.217471,0.301739,0.301739,0.227376,0.562391,96.089097,90.652995,1.828227,1.196360,155.604462,198.915451,42.543446,46.077595,44.519848,219.031449,72.349369,74.354951,72.327124,202.052830,136.473333,0,3.071754,712.298611,712.038681,712.151111,691.110694,542.711840,568.074722,579.254965,579.514931,730,730,730,560.432743,705.199653,17
381862.684444,781513.386667,383607.893333,657,1,2943.108611,0.468342,0.470236,0.631410,0.316445,0.623107,0.750722,0.755878,0.750655,0.745633,1.644116,650.553047,601.833094,650.553567,625.787207,0.304672,0.304672,0.609668,0.258611,96.117604,88.143238,4.902067,1.169575,410.418611,197.156736,112.668863,121.550998,117.038455,477.932587,158.410453,162.480231,157.041920,205.229375,358.801076,0,3.089266,708.768056,708.477153,708.622639,692.014792,543.136771,572.486146,581.664688,581.955556,730,730,730,560.731840,705.386736,13
412322.560000,787697.920000,364280.675556,197,1,2804.075000,0.477178,0.335752,0.426323,0.225647,0.471318,0.456537,0.467612,0.454833,0.447166,1.933236,81.560484,78.141001,81.560549,77.513697,0.301068,0.301068,0.077003,0.149417,96.022196,92.137778,0.619149,1.182610,54.083108,200.714931,15.243014,15.898184,15.122762,103.467671,34.629198,35.015131,33.823342,201.229149,47.243724,0,3.105129,715.292778,715.177292,715.314375,690.839514,542.626319,565.863785,575.439097,575.554549,730,730,730,559.386424,705.362778,10
0,0,0,0,1,2626.089167,0.482429,0,0,0,0,0,0,0,0,1.967671,0,0,0,0,0.299531,0.299531,0,0.151648,96.090894,93.971571,0,0,0,200.433021,0,0,0,0,0,0,0,199.181319,0,0,3.101139,559.386424,559.386424,559.386424,689.377778,541.615035,0,0,0,0,0,0,558.694028,705.282083,10
0,0,0,0,1,2447.800278,0.482694,0,0,0,0,0,0,0,0,1.967137,0,0,0,0,0.299451,0.299451,0,0.151764,96.090885,93.971979,0,0,0,200.345052,0,0,0,0,0,0,0,199.072101,0,0,3.099558,558.694028,558.694028,558.694028,689.297917,541.560521,0,0,0,0,0,0,558.253924,705.195903,10
0,0,0,0,1,2269.185417,0.482974,0,0,0,0,0,0,0,0,1.966602,0,0,0,0,0.299369,0.299369,0,0.129486,96.089878,93.993793,0,0,0,200.249792,0,0,0,0,0,0,0,198.954444,0,0,3.103402,558.253924,558.253924,558.253924,689.212708,541.505972,0,0,0,0,0,0,557.944653,705.103403,9
0,0,0,0,1,2090.226667,0.483287,0,0,0,0,0,0,0,0,1.966007,0,0,0,0,0.299279,0.299279,0,0.111367,96.108047,94.030677,0,0,0,200.182569,0,0,0,0,0,0,0,198.863160,0,0,3.107474,557.944653,557.944653,557.944653,689.117986,541.415938,0,0,0,0,0,0,557.707639,705.003542,8
0,0,0,0,1,1910.899028,0.483618,0,0,0,0,0,0,0,0,1.965382,0,0,0,0,0.299184,0.299184,0,0.096005,96.110295,94.048906,0,0,0,200.080000,0,0,0,0,0,0,0,198.731997,0,0,3.111673,557.707639,557.707639,557.707639,689.018056,541.346979,0,0,0,0,0,0,557.518542,704.895069,7
0,0,0,0,1,1731.181250,0.483979,0,0,0,0,0,0,0,0,1.964658,0,0,0,0,0.299074,0.299074,0,0.096082,96.110295,94.049557,0,0,0,199.959948,0,0,0,0,0,0,0,198.583750,0,0,3.110962,557.518542,557.518542,557.518542,688.909514,541.272986,0,0,0,0,0,0,557.361597,704.776667,7
0,0,0,0,1,1551.031944,0.484376,0,0,0,0,0,0,0,0,1.963947,0,0,0,0,0.298967,0.298967,0,0.083293,96.117066,94.069818,0,0,0,199.844201,0,0,0,0,0,0,0,198.434757,0,0,3.115273,557.361597,557.361597,557.361597,688.789722,541.187222,0,0,0,0,0,0,557.225903,704.646042,6
0,0,0,0,1,1370.410833,0.484818,0,0,0,0,0,0,0,0,1.963172,0,0,0,0,0.298849,0.298849,0,0.072448,96.125851,94.090226,0,0,0,199.717309,0,0,0,0,0,0,0,198.272066,0,0,3.119596,557.225903,557.225903,557.225903,688.656875,541.091076,0,0,0,0,0,0,557.104896,704.500417,5
0,0,0,0,1,1189.269861,0.485315,0,0,0,0,0,0,0,0,1.962299,0,0,0,0,0.298717,0.298717,0,0.063254,96.135660,94.110113,0,0,0,199.574913,0,0,0,0,0,0,0,198.089392,0,0,3.123906,557.104896,557.104896,557.104896,688.507847,540.983194,0,0,0,0,0,0,556.993958,704.336042,4
0,0,0,0,1,1007.547569,0.485881,0,0,0,0,0,0,0,0,1.961301,0,0,0,0,0.298565,0.298565,0,0.055370,96.146519,94.129852,0,0,0,199.412292,0,0,0,0,0,0,0,197.880816,0,0,3.128184,556.993958,556.993958,556.993958,688.338264,540.860590,0,0,0,0,0,0,556.889514,704.147361,3
0,0,0,0,1,825.162639,0.486540,0,0,0,0,0,0,0,0,1.960133,0,0,0,0,0.298388,0.298388,0,0.048576,96.158420,94.149714,0,0,0,199.222344,0,0,0,0,0,0,0,197.637448,0,0,3.132405,556.889514,556.889514,556.889514,688.141597,540.718785,0,0,0,0,0,0,556.788819,703.926181,2
0,0,0,0,1,642.017778,0.487322,0,0,0,0,0,0,0,0,1.958565,0,0,0,0,0.298150,0.298150,0,0.048562,96.156319,94.149193,0,0,0,198.963576,0,0,0,0,0,0,0,197.315920,0,0,3.131552,556.788819,556.788819,556.788819,687.909375,540.562361,0,0,0,0,0,0,556.690035,703.659306,2
0,0,0,55,1,457.980729,0.488282,0,0,0,0,0,0,0,0,1.956218,0,0,0,0,0.297794,0.297794,0,0.072719,96.117674,94.088741,0,0,0,198.571667,0,0,0,0,0,0,0,196.848559,0,0,3.115611,556.690035,556.690035,556.690035,687.627083,540.396250,0,0,0,0,0,0,556.592222,703.324444,5
413357.191111,367857.635556,783740.515556,346,1,331.660417,0.485935,0.354147,0.445759,0.486706,0.243611,0.259090,0.262078,0.254195,0.260996,1.912731,87.585738,80.777991,80.007264,87.585808,0.298484,0.298484,0.080601,0.131782,96.077053,91.894905,0.648080,1.489554,56.946398,198.041884,15.879249,15.730808,17.188967,82.486898,27.423642,26.646889,28.416371,197.727326,49.696623,62.347995,3.094871,623.586007,623.599097,623.474861,688.179618,540.770104,580.890451,584.343003,584.329931,651.361181,651.361181,651.361181,556.529375,703.226389,9
396741.191111,389222.186667,792063.502222,857,1,578.817222,0.464107,0.472650,0.617696,0.624025,0.325611,0.788225,0.790341,0.783211,0.791125,1.509007,920.112751,830.565405,857.149762,920.113487,0.306674,0.306674,0.846293,0.265663,96.188177,86.415842,6.804662,1.193005,577.044514,197.914427,157.723021,162.635208,174.250642,639.196871,210.021067,208.151876,221.023947,207.254358,503.872535,0,3.077273,707.027222,706.901389,706.616042,691.391042,542.220625,571.771840,579.493993,579.619896,730,730,730,556.786979,704.532708,13
431308.195556,432946.808889,717560.604444,937,1,944.923958,0.456569,0.521935,0.629949,0.627373,0.393393,0.815142,0.816659,0.811316,0.817452,1.462667,1146.979714,1043.500608,1093.948371,1146.980631,0.318606,0.318606,1.065883,0.642796,100.764115,88.892561,8.570286,1.195810,721.102014,206.978385,196.642656,205.880208,215.576042,773.591467,254.584764,254.506951,264.499733,220.698750,630.610208,0,3.064274,706.138542,705.943611,705.746806,691.711111,539.329340,572.258264,580.648472,580.843403,730,730,730,557.033368,704.767153,16
445868.551111,471612.977778,664048.284444,981,1,1353.029444,0.451810,0.544560,0.634276,0.606540,0.440303,0.828763,0.827987,0.827250,0.831051,1.620292,1270.577541,1184.216572,1235.906016,1270.578557,0.352938,0.352938,1.197748,1.240647,102.874089,89.186892,9.630560,1.195700,806.544167,218.168958,222.062118,231.475156,237.781910,844.874738,277.430347,280.617067,286.827342,227.693368,700.217361,0,3.050054,705.647708,705.468333,705.351667,691.500347,550.056181,576.472014,581.385660,581.565000,730,730,730,558.075208,704.752292,19
452606.897778,517269.404444,611670.400000,996,1,1782.081111,0.448488,0.556075,0.636260,0.569249,0.485601,0.834151,0.831890,0.834525,0.836039,1.694238,1328.550558,1258.533985,1313.084073,1328.551621,0.369042,0.369042,1.265817,1.510245,101.478151,86.900148,10.177873,1.195645,846.024028,220.118576,234.187951,244.042726,246.834497,875.940124,286.823662,293.277084,295.839396,226.267188,730.686181,0,3.047551,705.539236,705.360694,705.311181,691.479792,557.260556,579.978681,582.535972,582.714514,730,730,730,559.981319,704.732778,20
454680.924444,564330.133333,562503.822222,994,1,2216.045417,0.447656,0.559056,0.636706,0.527124,0.528325,0.833741,0.831432,0.835045,0.834747,1.708894,1340.021728,1278.151106,1340.000203,1340.022800,0.372229,0.372229,1.284810,1.893503,101.237908,86.109280,10.330585,1.195645,849.046458,219.572448,235.125868,246.170000,246.174045,878.850347,287.761244,295.687271,295.401796,226.151319,732.751667,0,3.047289,705.744653,705.547431,705.547361,691.673056,558.723160,581.899444,584.236667,584.433889,730,730,730,562.554965,704.779167,21
451426.026667,613716.764444,516410.346667,1000,1,2651.382222,0.446864,0.554385,0.637383,0.482167,0.567656,0.832051,0.830338,0.833864,0.831950,1.734312,1359.923674,1291.416500,1359.924762,1346.077521,0.377757,0.377757,1.297777,1.887983,101.062708,85.809931,10.434844,1.195645,844.742014,219.236719,233.938802,245.983646,243.550781,876.789120,287.731520,295.914116,293.143467,226.159861,729.547361,0,3.053795,706.067431,705.854583,705.896875,691.967361,561.024618,583.646111,586.487500,586.700347,730,730,730,566.662604,704.883264,21
443963.982222,664978.417778,472579.057778,964,1,2995.639167,0.450559,0.542101,0.636464,0.436271,0.602368,0.820181,0.821541,0.821322,0.817681,1.651243,1294.744257,1198.077087,1294.745293,1267.579562,0.359651,0.359651,1.221171,1.879451,102.992986,88.447760,9.818889,1.195645,698.307986,214.629965,212.212743,228.830295,224.164757,826.480284,272.394702,279.667022,274.418524,228.589149,677.866944,0,3.064172,706.950000,706.641042,706.725833,692.592014,553.366285,582.220764,589.712569,590.021528,730,730,730,569.935035,705.063889,21
427061.013333,722043.520000,433380.373333,888,0.473768,3009.068889,0.477258,0.245791,0.300873,0.182861,0.296356,0.697855,0.712092,0.693391,0.688082,2.018290,454.649679,399.477534,454.650043,440.198199,0.345225,0.345225,0.420419,1.530969,113.989809,106.493351,3.380405,0.566798,270.008351,227.878941,71.340842,80.946562,78.433759,345.396373,114.100187,117.246071,114.050107,238.843247,241.023038,0,3.077540,711.345208,710.914583,711.022917,691.420764,538.723889,568.937361,588.589792,589.020486,730,730,730,563.553299,705.315625,20
382697.813333,781539.128889,384240.426667,748,1,3033.209167,0.465393,0.471188,0.632057,0.317335,0.623898,0.765048,0.771257,0.764115,0.759774,1.583928,773.256296,707.061109,773.256915,744.896596,0.305775,0.305775,0.722473,0.560293,96.167856,87.043932,5.809086,1.170620,265.509705,195.910243,129.427431,141.216076,136.169392,545.758258,180.931324,185.511396,179.315538,206.638003,417.535694,0,3.076953,708.561806,708.225278,708.366319,692.389167,543.186493,573.765486,584.991458,585.327986,730,730,730,563.055590,705.367847,17
411800.675556,787730.915556,363491.697778,304,1,2931.858056,0.475971,0.338733,0.430441,0.227518,0.475855,0.557164,0.570659,0.554233,0.546602,1.893823,158.642341,149.514371,158.642468,151.173000,0.301517,0.301517,0.149128,0.301390,96.066892,91.490990,1.199073,1.181620,102.099184,199.818507,28.427507,30.127934,28.736660,160.952213,53.885787,54.483764,52.582662,201.833611,89.688872,0,3.090859,713.679792,713.504444,713.647292,691.134722,542.767049,567.112917,579.375799,579.551181,730,730,730,560.815035,705.420208,14
0,0,0,0,1,2754.090278,0.482249,0,0,0,0,0,0,0,0,1.967960,0,0,0,0,0.299575,0.299575,0,0.253902,96.092413,93.870556,0,0,0,200.496215,0,0,0,0,0,0,0,199.258750,0,0,3.089136,560.815035,560.815035,560.815035,689.433889,541.646042,0,0,0,0,0,0,559.588924,705.343264,13
0,0,0,0,1,2576.026111,0.482499,0,0,0,0,0,0,0,0,1.967476,0,0,0,0,0.299502,0.299502,0,0.212441,96.091814,93.911901,0,0,0,200.412066,0,0,0,0,0,0,0,199.154635,0,0,3.091622,559.588924,559.588924,559.588924,689.358056,541.596424,0,0,0,0,0,0,558.891215,705.261319,12
0,0,0,0,1,2397.649167,0.482765,0,0,0,0,0,0,0,0,1.966961,0,0,0,0,0.299424,0.299424,0,0.179043,96.091094,93.945087,0,0,0,200.321753,0,0,0,0,0,0,0,199.043299,0,0,3.094992,558.891215,558.891215,558.891215,689.277083,541.543750,0,0,0,0,0,0,558.434931,705.173611,11
0,0,0,0,1,2218.940556,0.483051,0,0,0,0,0,0,0,0,1.966417,0,0,0,0,0.299341,0.299341,0,0.151921,96.090868,93.972535,0,0,0,200.226510,0,0,0,0,0,0,0,198.924878,0,0,3.098790,558.434931,558.434931,558.434931,689.190208,541.487049,0,0,0,0,0,0,558.108438,705.079375,10
0,0,0,0,1,2039.879861,0.483360,0,0,0,0,0,0,0,0,1.965826,0,0,0,0,0.299252,0.299252,0,0.129621,96.089861,93.994418,0,0,0,200.122049,0,0,0,0,0,0,0,198.795764,0,0,3.102820,558.108438,558.108438,558.108438,689.096597,541.426771,0,0,0,0,0,0,557.859549,704.977431,9
0,0,0,0,1,1860.445000,0.483706,0,0,0,0,0,0,0,0,1.965166,0,0,0,0,0.299152,0.299152,0,0.111482,96.108047,94.031406,0,0,0,200.044427,0,0,0,0,0,0,0,198.691094,0,0,3.106982,557.859549,557.859549,557.859549,688.992083,541.330035,0,0,0,0,0,0,557.657014,704.866458,8
0,0,0,0,1,1680.611389,0.484076,0,0,0,0,0,0,0,0,1.964424,0,0,0,0,0.299039,0.299039,0,0.111583,96.108056,94.032049,0,0,0,199.922552,0,0,0,0,0,0,0,198.539167,0,0,3.106232,557.657014,557.657014,557.657014,688.880903,541.254201,0,0,0,0,0,0,557.488229,704.745069,8
0,0,0,0,1,1500.345278,0.484484,0,0,0,0,0,0,0,0,1.963607,0,0,0,0,0.298915,0.298915,0,0.111695,96.108056,94.032752,0,0,0,199.788628,0,0,0,0,0,0,0,198.372135,0,0,3.105525,557.488229,557.488229,557.488229,688.758681,541.170833,0,0,0,0,0,0,557.342778,704.610972,8
0,0,0,0,1,1319.600278,0.484935,0,0,0,0,0,0,0,0,1.962743,0,0,0,0,0.298784,0.298784,0,0.096283,96.110304,94.051276,0,0,0,199.642917,0,0,0,0,0,0,0,198.192049,0,0,3.109815,557.342778,557.342778,557.342778,688.622847,541.077500,0,0,0,0,0,0,557.213611,704.461042,7
0,0,0,0,1,1138.331319,0.485447,0,0,0,0,0,0,0,0,1.961723,0,0,0,0,0.298629,0.298629,0,0.096391,96.110304,94.052188,0,0,0,199.475069,0,0,0,0,0,0,0,197.983299,0,0,3.109111,557.213611,557.213611,557.213611,688.470069,540.973368,0,0,0,0,0,0,557.095972,704.291250,7
0,0,0,0,1,956.466597,0.486031,0,0,0,0,0,0,0,0,1.960608,0,0,0,0,0.298460,0.298460,0,0.083497,96.113351,94.069245,0,0,0,199.293542,0,0,0,0,0,0,0,197.751285,0,0,3.113358,557.095972,557.095972,557.095972,688.295000,540.852917,0,0,0,0,0,0,556.985660,704.095347,6
0,0,0,0,1,773.924722,0.486716,0,0,0,0,0,0,0,0,1.959244,0,0,0,0,0.298253,0.298253,0,0.083598,96.112786,94.069948,0,0,0,199.068247,0,0,0,0,0,0,0,197.472118,0,0,3.112559,556.985660,556.985660,556.985660,688.091528,540.714757,0,0,0,0,0,0,556.880139,703.864375,6
0,0,0,96,1,590.589375,0.487542,0,0,0,0,0,0,0,0,1.957526,0,0,0,0,0.297992,0.297992,0,0.112527,96.108082,94.038030,0,0,0,198.791024,0,0,0,0,0,0,0,197.127951,0,0,3.101697,556.880139,556.880139,556.880139,687.848125,540.550486,0,0,0,0,0,0,556.776736,703.583542,8
412622.524444,366910.862222,784186.915556,407,1,482.082153,0.483482,0.358781,0.452218,0.493581,0.246545,0.350272,0.354016,0.344836,0.351965,1.888169,141.534854,130.670327,129.907343,141.534968,0.299253,0.299253,0.130495,0.216815,96.081298,91.503672,1.049256,1.423390,91.643672,198.187405,25.534275,25.388338,27.610130,125.836791,41.852342,40.619876,43.364573,198.743516,79.998056,62.207552,3.081284,642.100295,642.110920,641.954635,688.816458,541.174566,578.248802,582.701962,582.691337,668.050851,668.050851,668.050851,556.729479,703.651215,12
398310.542222,389975.146667,791478.826667,852,1,736.512500,0.463989,0.474128,0.617887,0.625620,0.327139,0.787899,0.790068,0.782898,0.790731,1.508817,918.974894,829.492891,856.621327,918.975629,0.306549,0.306549,0.845416,0.461325,96.160156,86.198073,6.797612,1.194325,575.789236,197.830851,157.338681,162.345642,173.835399,638.157013,209.686489,207.867698,220.602791,207.246597,502.843299,0,3.063265,707.059653,706.931250,706.648819,691.475139,542.253472,571.875243,579.668750,579.797153,730,730,730,557.001389,704.631944,16
432459.555556,433292.515556,716008.817778,931,1,1098.769792,0.456757,0.522602,0.629145,0.627720,0.394638,0.814232,0.815835,0.810407,0.816456,1.454555,1140.616691,1037.814164,1088.367488,1140.617604,0.316838,0.316838,1.060177,1.046390,99.958819,87.737656,8.524407,1.195810,716.482569,205.436493,195.361024,204.608177,214.150972,769.593102,253.306382,253.219431,263.067289,218.844653,626.649722,0,3.049988,706.190347,705.994375,705.799792,691.780625,539.801111,572.350625,580.811042,581.007049,730,730,730,557.271771,704.823403,19
446656.071111,471753.280000,663118.008889,975,1,1502.709444,0.452168,0.545018,0.633719,0.606900,0.441249,0.827813,0.827244,0.826228,0.829967,1.611442,1263.634884,1174.989661,1229.334159,1263.635895,0.351010,0.351010,1.190387,1.898052,103.072778,88.796319,9.571374,1.195590,800.652014,217.805295,220.079896,229.965122,236.197049,840.412373,275.977991,279.149387,285.284996,227.952639,695.719444,0,3.040795,705.713750,705.524375,705.408542,691.579236,549.174167,576.211806,581.558056,581.747396,730,730,730,558.311285,704.810833,21
